deliveryStart,deliveryEnd,deliveryDate,timeEnding,demand,dstFlag
2025-05-21T19:00:00-05:00,2025-05-21T19:15:00-05:00,2025-05-21,19:15,68896.3646,N
2025-05-21T18:45:00-05:00,2025-05-21T19:00:00-05:00,2025-05-21,19:00,69504.4375,N
2025-05-21T18:30:00-05:00,2025-05-21T18:45:00-05:00,2025-05-21,18:45,69843.6042,N
2025-05-21T18:15:00-05:00,2025-05-21T18:30:00-05:00,2025-05-21,18:30,70308.1927,N
2025-05-21T18:00:00-05:00,2025-05-21T18:15:00-05:00,2025-05-21,18:15,70531.5234,N
2025-05-21T17:45:00-05:00,2025-05-21T18:00:00-05:00,2025-05-21,18:00,71144.4193,N
2025-05-21T17:30:00-05:00,2025-05-21T17:45:00-05:00,2025-05-21,17:45,71069.2005,N
2025-05-21T17:15:00-05:00,2025-05-21T17:30:00-05:00,2025-05-21,17:30,70893.2422,N
2025-05-21T17:00:00-05:00,2025-05-21T17:15:00-05:00,2025-05-21,17:15,71008.612,N
2025-05-21T16:45:00-05:00,2025-05-21T17:00:00-05:00,2025-05-21,17:00,71348.0964,N
2025-05-21T16:30:00-05:00,2025-05-21T16:45:00-05:00,2025-05-21,16:45,71064.1094,N
2025-05-21T16:15:00-05:00,2025-05-21T16:30:00-05:00,2025-05-21,16:30,70559.6927,N
2025-05-21T16:00:00-05:00,2025-05-21T16:15:00-05:00,2025-05-21,16:15,70240.9349,N
2025-05-21T15:45:00-05:00,2025-05-21T16:00:00-05:00,2025-05-21,16:00,70018.0938,N
2025-05-21T15:30:00-05:00,2025-05-21T15:45:00-05:00,2025-05-21,15:45,69398.6771,N
2025-05-21T15:15:00-05:00,2025-05-21T15:30:00-05:00,2025-05-21,15:30,68740.0807,N
2025-05-21T15:00:00-05:00,2025-05-21T15:15:00-05:00,2025-05-21,15:15,68156.1849,N
2025-05-21T14:45:00-05:00,2025-05-21T15:00:00-05:00,2025-05-21,15:00,67979.6432,N
2025-05-21T14:30:00-05:00,2025-05-21T14:45:00-05:00,2025-05-21,14:45,67871.737,N
2025-05-21T14:15:00-05:00,2025-05-21T14:30:00-05:00,2025-05-21,14:30,67160.8177,N
2025-05-21T14:00:00-05:00,2025-05-21T14:15:00-05:00,2025-05-21,14:15,66206.401,N
2025-05-21T13:45:00-05:00,2025-05-21T14:00:00-05:00,2025-05-21,14:00,65685.9674,N
2025-05-21T13:30:00-05:00,2025-05-21T13:45:00-05:00,2025-05-21,13:45,65042.7539,N
2025-05-21T13:15:00-05:00,2025-05-21T13:30:00-05:00,2025-05-21,13:30,64207.4883,N
2025-05-21T13:00:00-05:00,2025-05-21T13:15:00-05:00,2025-05-21,13:15,63423.3242,N
2025-05-21T12:45:00-05:00,2025-05-21T13:00:00-05:00,2025-05-21,13:00,62736.1849,N
2025-05-21T12:30:00-05:00,2025-05-21T12:45:00-05:00,2025-05-21,12:45,62136.3216,N
2025-05-21T12:15:00-05:00,2025-05-21T12:30:00-05:00,2025-05-21,12:30,61275.668,N
2025-05-21T12:00:00-05:00,2025-05-21T12:15:00-05:00,2025-05-21,12:15,60497.8737,N
2025-05-21T11:45:00-05:00,2025-05-21T12:00:00-05:00,2025-05-21,12:00,59946.3125,N
2025-05-21T11:30:00-05:00,2025-05-21T11:45:00-05:00,2025-05-21,11:45,59479.7305,N
2025-05-21T11:15:00-05:00,2025-05-21T11:30:00-05:00,2025-05-21,11:30,58497.5534,N
2025-05-21T11:00:00-05:00,2025-05-21T11:15:00-05:00,2025-05-21,11:15,57968.9701,N
2025-05-21T10:45:00-05:00,2025-05-21T11:00:00-05:00,2025-05-21,11:00,57587.806,N
2025-05-21T10:30:00-05:00,2025-05-21T10:45:00-05:00,2025-05-21,10:45,56705.0794,N
2025-05-21T10:15:00-05:00,2025-05-21T10:30:00-05:00,2025-05-21,10:30,55823.4414,N
2025-05-21T10:00:00-05:00,2025-05-21T10:15:00-05:00,2025-05-21,10:15,55672.7578,N
2025-05-21T09:45:00-05:00,2025-05-21T10:00:00-05:00,2025-05-21,10:00,55563.6081,N
2025-05-21T09:30:00-05:00,2025-05-21T09:45:00-05:00,2025-05-21,09:45,55273.1302,N
2025-05-21T09:15:00-05:00,2025-05-21T09:30:00-05:00,2025-05-21,09:30,55167.7005,N
2025-05-21T09:00:00-05:00,2025-05-21T09:15:00-05:00,2025-05-21,09:15,54822.5951,N
2025-05-21T08:45:00-05:00,2025-05-21T09:00:00-05:00,2025-05-21,09:00,53651.9727,N
2025-05-21T08:30:00-05:00,2025-05-21T08:45:00-05:00,2025-05-21,08:45,52854.0898,N
2025-05-21T08:15:00-05:00,2025-05-21T08:30:00-05:00,2025-05-21,08:30,52542.2799,N
2025-05-21T08:00:00-05:00,2025-05-21T08:15:00-05:00,2025-05-21,08:15,52087.2253,N
2025-05-21T07:45:00-05:00,2025-05-21T08:00:00-05:00,2025-05-21,08:00,51205.612,N
2025-05-21T07:30:00-05:00,2025-05-21T07:45:00-05:00,2025-05-21,07:45,50513.0326,N
2025-05-21T07:15:00-05:00,2025-05-21T07:30:00-05:00,2025-05-21,07:30,50281.2904,N
2025-05-21T07:00:00-05:00,2025-05-21T07:15:00-05:00,2025-05-21,07:15,49741.7201,N
2025-05-21T06:45:00-05:00,2025-05-21T07:00:00-05:00,2025-05-21,07:00,49247.4948,N
2025-05-21T06:30:00-05:00,2025-05-21T06:45:00-05:00,2025-05-21,06:45,49102.918,N
2025-05-21T06:15:00-05:00,2025-05-21T06:30:00-05:00,2025-05-21,06:30,48863.1133,N
2025-05-21T06:00:00-05:00,2025-05-21T06:15:00-05:00,2025-05-21,06:15,48157.8685,N
2025-05-21T05:45:00-05:00,2025-05-21T06:00:00-05:00,2025-05-21,06:00,47461.1536,N
2025-05-21T05:30:00-05:00,2025-05-21T05:45:00-05:00,2025-05-21,05:45,47315.1888,N
2025-05-21T05:15:00-05:00,2025-05-21T05:30:00-05:00,2025-05-21,05:30,47044.7526,N
2025-05-21T05:00:00-05:00,2025-05-21T05:15:00-05:00,2025-05-21,05:15,46719.9492,N
2025-05-21T04:45:00-05:00,2025-05-21T05:00:00-05:00,2025-05-21,05:00,46784.8737,N
2025-05-21T04:30:00-05:00,2025-05-21T04:45:00-05:00,2025-05-21,04:45,46801.9935,N
2025-05-21T04:15:00-05:00,2025-05-21T04:30:00-05:00,2025-05-21,04:30,47157.0313,N
2025-05-21T04:00:00-05:00,2025-05-21T04:15:00-05:00,2025-05-21,04:15,47087.1784,N
2025-05-21T03:45:00-05:00,2025-05-21T04:00:00-05:00,2025-05-21,04:00,46990.2721,N
2025-05-21T03:30:00-05:00,2025-05-21T03:45:00-05:00,2025-05-21,03:45,46797.1393,N
2025-05-21T03:15:00-05:00,2025-05-21T03:30:00-05:00,2025-05-21,03:30,46699.8177,N
2025-05-21T03:00:00-05:00,2025-05-21T03:15:00-05:00,2025-05-21,03:15,46872.0521,N
2025-05-21T02:45:00-05:00,2025-05-21T03:00:00-05:00,2025-05-21,03:00,47148.457,N
2025-05-21T02:30:00-05:00,2025-05-21T02:45:00-05:00,2025-05-21,02:45,47454.4531,N
2025-05-21T02:15:00-05:00,2025-05-21T02:30:00-05:00,2025-05-21,02:30,47715.8555,N
2025-05-21T02:00:00-05:00,2025-05-21T02:15:00-05:00,2025-05-21,02:15,48025.9063,N
2025-05-21T01:45:00-05:00,2025-05-21T02:00:00-05:00,2025-05-21,02:00,48354.8542,N
2025-05-21T01:30:00-05:00,2025-05-21T01:45:00-05:00,2025-05-21,01:45,48855.0273,N
2025-05-21T01:15:00-05:00,2025-05-21T01:30:00-05:00,2025-05-21,01:30,49551.1393,N
2025-05-21T01:00:00-05:00,2025-05-21T01:15:00-05:00,2025-05-21,01:15,50172.2617,N
2025-05-21T00:45:00-05:00,2025-05-21T01:00:00-05:00,2025-05-21,01:00,50669.6979,N
2025-05-21T00:30:00-05:00,2025-05-21T00:45:00-05:00,2025-05-21,00:45,51311.0612,N
2025-05-21T00:15:00-05:00,2025-05-21T00:30:00-05:00,2025-05-21,00:30,51830.6563,N
2025-05-21T00:00:00-05:00,2025-05-21T00:15:00-05:00,2025-05-21,00:15,52610.3034,N
2025-05-20T23:45:00-05:00,2025-05-21T00:00:00-05:00,2025-05-21,00:00,53634.6042,N
2025-05-20T23:30:00-05:00,2025-05-20T23:45:00-05:00,2025-05-20,23:45,54688.7904,N
2025-05-20T23:15:00-05:00,2025-05-20T23:30:00-05:00,2025-05-20,23:30,55769.9453,N
2025-05-20T23:00:00-05:00,2025-05-20T23:15:00-05:00,2025-05-20,23:15,56820.6563,N
2025-05-20T22:45:00-05:00,2025-05-20T23:00:00-05:00,2025-05-20,23:00,58003.2461,N
2025-05-20T22:30:00-05:00,2025-05-20T22:45:00-05:00,2025-05-20,22:45,58882.6823,N
2025-05-20T22:15:00-05:00,2025-05-20T22:30:00-05:00,2025-05-20,22:30,59628.6758,N
2025-05-20T22:00:00-05:00,2025-05-20T22:15:00-05:00,2025-05-20,22:15,60250.4258,N
2025-05-20T21:45:00-05:00,2025-05-20T22:00:00-05:00,2025-05-20,22:00,61351.0677,N
2025-05-20T21:30:00-05:00,2025-05-20T21:45:00-05:00,2025-05-20,21:45,61818.9219,N
2025-05-20T21:15:00-05:00,2025-05-20T21:30:00-05:00,2025-05-20,21:30,62536.9779,N
2025-05-20T21:00:00-05:00,2025-05-20T21:15:00-05:00,2025-05-20,21:15,63065.1966,N
2025-05-20T20:45:00-05:00,2025-05-20T21:00:00-05:00,2025-05-20,21:00,63012.3984,N
2025-05-20T20:30:00-05:00,2025-05-20T20:45:00-05:00,2025-05-20,20:45,62887.974,N
2025-05-20T20:15:00-05:00,2025-05-20T20:30:00-05:00,2025-05-20,20:30,63166.7318,N
2025-05-20T20:00:00-05:00,2025-05-20T20:15:00-05:00,2025-05-20,20:15,63560.0039,N
2025-05-20T19:45:00-05:00,2025-05-20T20:00:00-05:00,2025-05-20,20:00,64353.9036,N
2025-05-20T19:30:00-05:00,2025-05-20T19:45:00-05:00,2025-05-20,19:45,66004.2227,N
2025-05-20T19:15:00-05:00,2025-05-20T19:30:00-05:00,2025-05-20,19:30,67816.6406,N
2025-05-20T19:00:00-05:00,2025-05-20T19:15:00-05:00,2025-05-20,19:15,68877.6302,N
2025-05-20T18:45:00-05:00,2025-05-20T19:00:00-05:00,2025-05-20,19:00,69700.8568,N
2025-05-20T18:30:00-05:00,2025-05-20T18:45:00-05:00,2025-05-20,18:45,70574.8724,N
2025-05-20T18:15:00-05:00,2025-05-20T18:30:00-05:00,2025-05-20,18:30,70936.6875,N
2025-05-20T18:00:00-05:00,2025-05-20T18:15:00-05:00,2025-05-20,18:15,71605.9453,N
2025-05-20T17:45:00-05:00,2025-05-20T18:00:00-05:00,2025-05-20,18:00,72194.2656,N
2025-05-20T17:30:00-05:00,2025-05-20T17:45:00-05:00,2025-05-20,17:45,72311.638,N
2025-05-20T17:15:00-05:00,2025-05-20T17:30:00-05:00,2025-05-20,17:30,72336.9453,N
2025-05-20T17:00:00-05:00,2025-05-20T17:15:00-05:00,2025-05-20,17:15,72264.9818,N
2025-05-20T16:45:00-05:00,2025-05-20T17:00:00-05:00,2025-05-20,17:00,72116.4036,N
2025-05-20T16:30:00-05:00,2025-05-20T16:45:00-05:00,2025-05-20,16:45,71633.6797,N
2025-05-20T16:15:00-05:00,2025-05-20T16:30:00-05:00,2025-05-20,16:30,71379.7943,N
2025-05-20T16:00:00-05:00,2025-05-20T16:15:00-05:00,2025-05-20,16:15,70826.0703,N
2025-05-20T15:45:00-05:00,2025-05-20T16:00:00-05:00,2025-05-20,16:00,70649.6146,N
2025-05-20T15:30:00-05:00,2025-05-20T15:45:00-05:00,2025-05-20,15:45,70321.388,N
2025-05-20T15:15:00-05:00,2025-05-20T15:30:00-05:00,2025-05-20,15:30,69863.5495,N
2025-05-20T15:00:00-05:00,2025-05-20T15:15:00-05:00,2025-05-20,15:15,69280.8073,N
2025-05-20T14:45:00-05:00,2025-05-20T15:00:00-05:00,2025-05-20,15:00,68907.5755,N
2025-05-20T14:30:00-05:00,2025-05-20T14:45:00-05:00,2025-05-20,14:45,68631.8438,N
2025-05-20T14:15:00-05:00,2025-05-20T14:30:00-05:00,2025-05-20,14:30,67948.263,N
2025-05-20T14:00:00-05:00,2025-05-20T14:15:00-05:00,2025-05-20,14:15,67579.3464,N
2025-05-20T13:45:00-05:00,2025-05-20T14:00:00-05:00,2025-05-20,14:00,67038.6224,N
2025-05-20T13:30:00-05:00,2025-05-20T13:45:00-05:00,2025-05-20,13:45,66615.0859,N
2025-05-20T13:15:00-05:00,2025-05-20T13:30:00-05:00,2025-05-20,13:30,66291.6484,N
2025-05-20T13:00:00-05:00,2025-05-20T13:15:00-05:00,2025-05-20,13:15,65349.6732,N
2025-05-20T12:45:00-05:00,2025-05-20T13:00:00-05:00,2025-05-20,13:00,64909.7656,N
2025-05-20T12:30:00-05:00,2025-05-20T12:45:00-05:00,2025-05-20,12:45,64271.125,N
2025-05-20T12:15:00-05:00,2025-05-20T12:30:00-05:00,2025-05-20,12:30,63724.8177,N
2025-05-20T12:00:00-05:00,2025-05-20T12:15:00-05:00,2025-05-20,12:15,63424.0742,N
2025-05-20T11:45:00-05:00,2025-05-20T12:00:00-05:00,2025-05-20,12:00,62740.2643,N
2025-05-20T11:30:00-05:00,2025-05-20T11:45:00-05:00,2025-05-20,11:45,62315.8242,N
2025-05-20T11:15:00-05:00,2025-05-20T11:30:00-05:00,2025-05-20,11:30,61823.9297,N
2025-05-20T11:00:00-05:00,2025-05-20T11:15:00-05:00,2025-05-20,11:15,61393.1758,N
2025-05-20T10:45:00-05:00,2025-05-20T11:00:00-05:00,2025-05-20,11:00,60699.9167,N
2025-05-20T10:30:00-05:00,2025-05-20T10:45:00-05:00,2025-05-20,10:45,60166.1263,N
2025-05-20T10:15:00-05:00,2025-05-20T10:30:00-05:00,2025-05-20,10:30,59901.9844,N
2025-05-20T10:00:00-05:00,2025-05-20T10:15:00-05:00,2025-05-20,10:15,59425.0221,N
2025-05-20T09:45:00-05:00,2025-05-20T10:00:00-05:00,2025-05-20,10:00,58983.3646,N
2025-05-20T09:30:00-05:00,2025-05-20T09:45:00-05:00,2025-05-20,09:45,58614.9727,N
2025-05-20T09:15:00-05:00,2025-05-20T09:30:00-05:00,2025-05-20,09:30,58347.5703,N
2025-05-20T09:00:00-05:00,2025-05-20T09:15:00-05:00,2025-05-20,09:15,58017.7982,N
2025-05-20T08:45:00-05:00,2025-05-20T09:00:00-05:00,2025-05-20,09:00,57323.7318,N
2025-05-20T08:30:00-05:00,2025-05-20T08:45:00-05:00,2025-05-20,08:45,56649.1016,N
2025-05-20T08:15:00-05:00,2025-05-20T08:30:00-05:00,2025-05-20,08:30,56086.8594,N
2025-05-20T08:00:00-05:00,2025-05-20T08:15:00-05:00,2025-05-20,08:15,55265.8555,N
2025-05-20T07:45:00-05:00,2025-05-20T08:00:00-05:00,2025-05-20,08:00,54593.3151,N
2025-05-20T07:30:00-05:00,2025-05-20T07:45:00-05:00,2025-05-20,07:45,54327.8542,N
2025-05-20T07:15:00-05:00,2025-05-20T07:30:00-05:00,2025-05-20,07:30,54284.1758,N
2025-05-20T07:00:00-05:00,2025-05-20T07:15:00-05:00,2025-05-20,07:15,54180.0781,N
2025-05-20T06:45:00-05:00,2025-05-20T07:00:00-05:00,2025-05-20,07:00,54004.1172,N
2025-05-20T06:30:00-05:00,2025-05-20T06:45:00-05:00,2025-05-20,06:45,54075.5677,N
2025-05-20T06:15:00-05:00,2025-05-20T06:30:00-05:00,2025-05-20,06:30,53971.4023,N
2025-05-20T06:00:00-05:00,2025-05-20T06:15:00-05:00,2025-05-20,06:15,53461.8659,N
2025-05-20T05:45:00-05:00,2025-05-20T06:00:00-05:00,2025-05-20,06:00,52890.6406,N
2025-05-20T05:30:00-05:00,2025-05-20T05:45:00-05:00,2025-05-20,05:45,52613.6315,N
2025-05-20T05:15:00-05:00,2025-05-20T05:30:00-05:00,2025-05-20,05:30,52208.3737,N
2025-05-20T05:00:00-05:00,2025-05-20T05:15:00-05:00,2025-05-20,05:15,51764.1849,N
2025-05-20T04:45:00-05:00,2025-05-20T05:00:00-05:00,2025-05-20,05:00,51512.0417,N
2025-05-20T04:30:00-05:00,2025-05-20T04:45:00-05:00,2025-05-20,04:45,51389.6901,N
2025-05-20T04:15:00-05:00,2025-05-20T04:30:00-05:00,2025-05-20,04:30,51668.9414,N
2025-05-20T04:00:00-05:00,2025-05-20T04:15:00-05:00,2025-05-20,04:15,51844.2865,N
2025-05-20T03:45:00-05:00,2025-05-20T04:00:00-05:00,2025-05-20,04:00,51861.1602,N
2025-05-20T03:30:00-05:00,2025-05-20T03:45:00-05:00,2025-05-20,03:45,51922.651,N
2025-05-20T03:15:00-05:00,2025-05-20T03:30:00-05:00,2025-05-20,03:30,52251.7409,N
2025-05-20T03:00:00-05:00,2025-05-20T03:15:00-05:00,2025-05-20,03:15,52740.6615,N
2025-05-20T02:45:00-05:00,2025-05-20T03:00:00-05:00,2025-05-20,03:00,53090.8411,N
2025-05-20T02:30:00-05:00,2025-05-20T02:45:00-05:00,2025-05-20,02:45,53536.4909,N
2025-05-20T02:15:00-05:00,2025-05-20T02:30:00-05:00,2025-05-20,02:30,53959.6029,N
2025-05-20T02:00:00-05:00,2025-05-20T02:15:00-05:00,2025-05-20,02:15,53975.7656,N
2025-05-20T01:45:00-05:00,2025-05-20T02:00:00-05:00,2025-05-20,02:00,53309.6211,N
2025-05-20T01:30:00-05:00,2025-05-20T01:45:00-05:00,2025-05-20,01:45,53598.9896,N
2025-05-20T01:15:00-05:00,2025-05-20T01:30:00-05:00,2025-05-20,01:30,53778.0469,N
2025-05-20T01:00:00-05:00,2025-05-20T01:15:00-05:00,2025-05-20,01:15,54079.944,N
2025-05-20T00:45:00-05:00,2025-05-20T01:00:00-05:00,2025-05-20,01:00,54570.5677,N
2025-05-20T00:30:00-05:00,2025-05-20T00:45:00-05:00,2025-05-20,00:45,55037.6055,N
2025-05-20T00:15:00-05:00,2025-05-20T00:30:00-05:00,2025-05-20,00:30,55469.0143,N
2025-05-20T00:00:00-05:00,2025-05-20T00:15:00-05:00,2025-05-20,00:15,56346.6263,N
2025-05-19T23:45:00-05:00,2025-05-20T00:00:00-05:00,2025-05-20,00:00,57020.5339,N
2025-05-19T23:30:00-05:00,2025-05-19T23:45:00-05:00,2025-05-19,23:45,57688.1341,N
2025-05-19T23:15:00-05:00,2025-05-19T23:30:00-05:00,2025-05-19,23:30,58682.3138,N
2025-05-19T23:00:00-05:00,2025-05-19T23:15:00-05:00,2025-05-19,23:15,59262.8581,N
2025-05-19T22:45:00-05:00,2025-05-19T23:00:00-05:00,2025-05-19,23:00,60486.9453,N
2025-05-19T22:30:00-05:00,2025-05-19T22:45:00-05:00,2025-05-19,22:45,61314.9219,N
2025-05-19T22:15:00-05:00,2025-05-19T22:30:00-05:00,2025-05-19,22:30,62460.5091,N
2025-05-19T22:00:00-05:00,2025-05-19T22:15:00-05:00,2025-05-19,22:15,63299.9375,N
2025-05-19T21:45:00-05:00,2025-05-19T22:00:00-05:00,2025-05-19,22:00,64261.5078,N
2025-05-19T21:30:00-05:00,2025-05-19T21:45:00-05:00,2025-05-19,21:45,65331.1289,N
2025-05-19T21:15:00-05:00,2025-05-19T21:30:00-05:00,2025-05-19,21:30,65823.0182,N
2025-05-19T21:00:00-05:00,2025-05-19T21:15:00-05:00,2025-05-19,21:15,66466.651,N
2025-05-19T20:45:00-05:00,2025-05-19T21:00:00-05:00,2025-05-19,21:00,66811.2526,N
2025-05-19T20:30:00-05:00,2025-05-19T20:45:00-05:00,2025-05-19,20:45,67565.5599,N
2025-05-19T20:15:00-05:00,2025-05-19T20:30:00-05:00,2025-05-19,20:30,67917.724,N
2025-05-19T20:00:00-05:00,2025-05-19T20:15:00-05:00,2025-05-19,20:15,67999.2161,N
2025-05-19T19:45:00-05:00,2025-05-19T20:00:00-05:00,2025-05-19,20:00,68289.7813,N
2025-05-19T19:30:00-05:00,2025-05-19T19:45:00-05:00,2025-05-19,19:45,68514.2422,N
2025-05-19T19:15:00-05:00,2025-05-19T19:30:00-05:00,2025-05-19,19:30,68756.8984,N
2025-05-19T19:00:00-05:00,2025-05-19T19:15:00-05:00,2025-05-19,19:15,69002.4922,N
2025-05-19T18:45:00-05:00,2025-05-19T19:00:00-05:00,2025-05-19,19:00,69954.9141,N
2025-05-19T18:30:00-05:00,2025-05-19T18:45:00-05:00,2025-05-19,18:45,70215.2344,N
2025-05-19T18:15:00-05:00,2025-05-19T18:30:00-05:00,2025-05-19,18:30,70407.974,N
2025-05-19T18:00:00-05:00,2025-05-19T18:15:00-05:00,2025-05-19,18:15,70356.7474,N
2025-05-19T17:45:00-05:00,2025-05-19T18:00:00-05:00,2025-05-19,18:00,70478.9167,N
2025-05-19T17:30:00-05:00,2025-05-19T17:45:00-05:00,2025-05-19,17:45,70644.4193,N
2025-05-19T17:15:00-05:00,2025-05-19T17:30:00-05:00,2025-05-19,17:30,71302.862,N
2025-05-19T17:00:00-05:00,2025-05-19T17:15:00-05:00,2025-05-19,17:15,71584.5573,N
2025-05-19T16:45:00-05:00,2025-05-19T17:00:00-05:00,2025-05-19,17:00,71496.8776,N
2025-05-19T16:30:00-05:00,2025-05-19T16:45:00-05:00,2025-05-19,16:45,71451.9453,N
2025-05-19T16:15:00-05:00,2025-05-19T16:30:00-05:00,2025-05-19,16:30,71368.9661,N
2025-05-19T16:00:00-05:00,2025-05-19T16:15:00-05:00,2025-05-19,16:15,71259.0807,N
2025-05-19T15:45:00-05:00,2025-05-19T16:00:00-05:00,2025-05-19,16:00,71280.6042,N
2025-05-19T15:30:00-05:00,2025-05-19T15:45:00-05:00,2025-05-19,15:45,71000.5547,N
2025-05-19T15:15:00-05:00,2025-05-19T15:30:00-05:00,2025-05-19,15:30,70705.5443,N
2025-05-19T15:00:00-05:00,2025-05-19T15:15:00-05:00,2025-05-19,15:15,70375.5911,N
2025-05-19T14:45:00-05:00,2025-05-19T15:00:00-05:00,2025-05-19,15:00,69962.2083,N
2025-05-19T14:30:00-05:00,2025-05-19T14:45:00-05:00,2025-05-19,14:45,69670.2005,N
2025-05-19T14:15:00-05:00,2025-05-19T14:30:00-05:00,2025-05-19,14:30,69551.3932,N
2025-05-19T14:00:00-05:00,2025-05-19T14:15:00-05:00,2025-05-19,14:15,69342.1953,N
2025-05-19T13:45:00-05:00,2025-05-19T14:00:00-05:00,2025-05-19,14:00,68966.1927,N
2025-05-19T13:30:00-05:00,2025-05-19T13:45:00-05:00,2025-05-19,13:45,68535.401,N
2025-05-19T13:15:00-05:00,2025-05-19T13:30:00-05:00,2025-05-19,13:30,68074.6875,N
2025-05-19T13:00:00-05:00,2025-05-19T13:15:00-05:00,2025-05-19,13:15,67738.237,N
2025-05-19T12:45:00-05:00,2025-05-19T13:00:00-05:00,2025-05-19,13:00,66945.0365,N
2025-05-19T12:30:00-05:00,2025-05-19T12:45:00-05:00,2025-05-19,12:45,66488.7578,N
2025-05-19T12:15:00-05:00,2025-05-19T12:30:00-05:00,2025-05-19,12:30,66088.1328,N
2025-05-19T12:00:00-05:00,2025-05-19T12:15:00-05:00,2025-05-19,12:15,65728.6901,N
2025-05-19T11:45:00-05:00,2025-05-19T12:00:00-05:00,2025-05-19,12:00,65246.5169,N
2025-05-19T11:30:00-05:00,2025-05-19T11:45:00-05:00,2025-05-19,11:45,64858.4284,N
2025-05-19T11:15:00-05:00,2025-05-19T11:30:00-05:00,2025-05-19,11:30,64134.582,N
2025-05-19T11:00:00-05:00,2025-05-19T11:15:00-05:00,2025-05-19,11:15,63629.9427,N
2025-05-19T10:45:00-05:00,2025-05-19T11:00:00-05:00,2025-05-19,11:00,63434.7721,N
2025-05-19T10:30:00-05:00,2025-05-19T10:45:00-05:00,2025-05-19,10:45,62793.0417,N
2025-05-19T10:15:00-05:00,2025-05-19T10:30:00-05:00,2025-05-19,10:30,62325.3086,N
2025-05-19T10:00:00-05:00,2025-05-19T10:15:00-05:00,2025-05-19,10:15,61792.0039,N
2025-05-19T09:45:00-05:00,2025-05-19T10:00:00-05:00,2025-05-19,10:00,61123.319,N
2025-05-19T09:30:00-05:00,2025-05-19T09:45:00-05:00,2025-05-19,09:45,60562.4284,N
2025-05-19T09:15:00-05:00,2025-05-19T09:30:00-05:00,2025-05-19,09:30,60062.6771,N
2025-05-19T09:00:00-05:00,2025-05-19T09:15:00-05:00,2025-05-19,09:15,59964.793,N
2025-05-19T08:45:00-05:00,2025-05-19T09:00:00-05:00,2025-05-19,09:00,58735.9167,N
2025-05-19T08:30:00-05:00,2025-05-19T08:45:00-05:00,2025-05-19,08:45,58038.0065,N
2025-05-19T08:15:00-05:00,2025-05-19T08:30:00-05:00,2025-05-19,08:30,57272.4674,N
2025-05-19T08:00:00-05:00,2025-05-19T08:15:00-05:00,2025-05-19,08:15,56676.5885,N
2025-05-19T07:45:00-05:00,2025-05-19T08:00:00-05:00,2025-05-19,08:00,56294.0052,N
2025-05-19T07:30:00-05:00,2025-05-19T07:45:00-05:00,2025-05-19,07:45,55895.819,N
2025-05-19T07:15:00-05:00,2025-05-19T07:30:00-05:00,2025-05-19,07:30,55650.4128,N
2025-05-19T07:00:00-05:00,2025-05-19T07:15:00-05:00,2025-05-19,07:15,55185.7409,N
2025-05-19T06:45:00-05:00,2025-05-19T07:00:00-05:00,2025-05-19,07:00,55086.8893,N
2025-05-19T06:30:00-05:00,2025-05-19T06:45:00-05:00,2025-05-19,06:45,54975.306,N
2025-05-19T06:15:00-05:00,2025-05-19T06:30:00-05:00,2025-05-19,06:30,54439.7135,N
2025-05-19T06:00:00-05:00,2025-05-19T06:15:00-05:00,2025-05-19,06:15,53873.4701,N
2025-05-19T05:45:00-05:00,2025-05-19T06:00:00-05:00,2025-05-19,06:00,53269.6302,N
2025-05-19T05:30:00-05:00,2025-05-19T05:45:00-05:00,2025-05-19,05:45,52815.4271,N
2025-05-19T05:15:00-05:00,2025-05-19T05:30:00-05:00,2025-05-19,05:30,52588.474,N
2025-05-19T05:00:00-05:00,2025-05-19T05:15:00-05:00,2025-05-19,05:15,52101.8125,N
2025-05-19T04:45:00-05:00,2025-05-19T05:00:00-05:00,2025-05-19,05:00,51510.0052,N
2025-05-19T04:30:00-05:00,2025-05-19T04:45:00-05:00,2025-05-19,04:45,51313.1615,N
2025-05-19T04:15:00-05:00,2025-05-19T04:30:00-05:00,2025-05-19,04:30,51140.0417,N
2025-05-19T04:00:00-05:00,2025-05-19T04:15:00-05:00,2025-05-19,04:15,51046.5573,N
2025-05-19T03:45:00-05:00,2025-05-19T04:00:00-05:00,2025-05-19,04:00,50983.8789,N
2025-05-19T03:30:00-05:00,2025-05-19T03:45:00-05:00,2025-05-19,03:45,50969.1393,N
2025-05-19T03:15:00-05:00,2025-05-19T03:30:00-05:00,2025-05-19,03:30,51202.4453,N
2025-05-19T03:00:00-05:00,2025-05-19T03:15:00-05:00,2025-05-19,03:15,51344.944,N
2025-05-19T02:45:00-05:00,2025-05-19T03:00:00-05:00,2025-05-19,03:00,51334.526,N
2025-05-19T02:30:00-05:00,2025-05-19T02:45:00-05:00,2025-05-19,02:45,51541.849,N
2025-05-19T02:15:00-05:00,2025-05-19T02:30:00-05:00,2025-05-19,02:30,52129.401,N
2025-05-19T02:00:00-05:00,2025-05-19T02:15:00-05:00,2025-05-19,02:15,52451.4505,N
2025-05-19T01:45:00-05:00,2025-05-19T02:00:00-05:00,2025-05-19,02:00,52834.5885,N
2025-05-19T01:30:00-05:00,2025-05-19T01:45:00-05:00,2025-05-19,01:45,53316.4805,N
2025-05-19T01:15:00-05:00,2025-05-19T01:30:00-05:00,2025-05-19,01:30,53780.7253,N
